HES5,KLHL21,LZIC,CASZ1,EIF2B3,NHLH2,FCRLA,ARID4B,GHITM,FBXW4,MIR3663HG,NLRP6,PHF21A,SF1,TMEM134,TRIM29,PABPN1,SPTB,MIR4537,HBA1,SNX29P1,KIAA0556,KAT8,CLEC18C,CTDNEP1,NFIX,JUND,MAU2,ERCC2,TMEM160,MED25,ZNF582,MIR663AHG,MIR663A,HSPA13,DGCR10,SELO,VHL,PXK,ZBTB20-AS1,LOC101243545,MAP1B,RBM22,LOC202181,NT5C3A,RALA,TAS2R5,SCRIB,KANTR,MIR6087,Results
1,277.5779403,99.67571491,85.7968179,80.74994626,1.26171791,56.77730596,1121.667222,551.3707268,282.6248119,1,478.191088,691.4214149,1246.577295,45.42184477,1.26171791,76.96479253,2645.822458,39.11325522,2740.451301,32.80466567,244.7732746,259.9138895,1,266.2224791,934.9329715,963.9524835,465.5739089,58.03902387,11.35546119,455.4801656,18.92576865,4215.399538,1776.498818,83.27338208,1,196.827994,610.6714686,248.5584283,42.89840895,56.77730596,4899.250646,170.3319179,124.9100731,478.191088,99.67571491,6.308589552,249.8201462,85.7968179,13071.39755,0
1,326.4870271,113.6086615,29.78091125,71.69478635,1,47.42885866,1353.376967,849.3074691,123.5356319,1,123.5356319,376.1218792,488.6275439,35.29589482,1,9.926970418,526.1294322,2.205993426,909.9722883,9.926970418,134.565599,197.4364116,2.205993426,111.402668,88.23973705,221.7023393,228.3203196,16.5449507,11.02996713,83.8277502,33.08990139,525.0264354,228.3203196,250.3802539,1,123.5356319,793.0546367,322.0750402,57.35582908,52.94384223,226.1143262,245.968267,72.79778307,403.696797,174.2734807,15.44195398,56.25283237,97.06371075,582.3822645,0
1,293.6742813,467.9841772,113.6803669,37.89345565,1,11.36803669,1743.09896,1890.883437,600.611272,1,532.4030518,1305.429547,1191.74918,47.36681956,1,56.84018347,9918.612015,34.10411008,2561.597602,17.05205504,229.2554067,197.0459694,1.894672782,657.4514554,3351.676152,2298.238085,382.723902,73.89223851,11.36803669,1237.221327,26.52541895,4194.80554,860.1814432,519.1403423,3.789345565,172.4152232,934.0736817,217.88737,43.57747399,30.31476452,13751.53505,119.3643853,121.2590581,3262.626531,96.6283119,15.15738226,176.2045688,68.20822016,52328.96757,0
1,260.4425173,144.0997148,17.12660545,97.44447928,1,151.186586,1891.013471,2011.490281,181.8963613,1,128.1542546,310.6411885,204.9286928,23.03233147,1.181145203,11.22087943,821.4864889,5.905726017,37.20607391,20.07946846,114.5710847,265.7576708,1,51.37981635,51.37981635,96.85390667,140.5562792,26.57576708,7.08687122,75.59329301,36.6155013,98.03505188,30.11920269,523.8378977,1,109.2559313,933.6952832,215.5589996,18.89832325,166.5414737,7.677443822,186.0303695,33.6626383,588.8008839,115.1616573,6.496298618,60.23840537,44.29294513,17.71717805,0
1.594413392,378.9389161,108.4201106,29.76238331,69.09124698,3.188826783,187.6093091,1579.5322,1467.391792,158.909868,1,185.4834246,222.1549326,344.9247637,48.36387288,1,14.34972053,1509.909482,22.85325861,247.6655468,26.0420854,141.3713207,298.1553043,1,57.93035323,147.2175032,375.7500893,220.5605192,37.20297914,24.97914314,189.7351936,38.79739253,1348.342258,294.4350063,408.7012994,1.062942261,163.1616371,790.2975712,223.2178748,14.34972053,37.20297914,372.0297914,190.2666647,32.41973897,507.5549297,173.7910597,7.440595828,90.3500922,60.05623776,368.8409646,0
1,66.37088021,230.5514786,6.986408443,132.2427312,1,259.9941999,1003.048641,2029.551653,210.0912825,1,17.96505028,92.81942646,112.7805934,30.93980882,1,15.96893358,99.8058349,1.996116698,12.97475854,12.47572936,37.42718809,309.8971174,1,38.42524644,11.97670019,136.7339938,70.86214278,37.42718809,20.95922533,19.46213781,44.41359653,8.483495967,31.93786717,633.2680225,1,98.30874738,1052.951558,136.7339938,2.495145873,313.8893508,5.988350094,127.7514687,11.97670019,960.6311609,123.2602061,1,111.7825351,10.97864184,21.4582545,0
1,300.7058349,135.2868787,20.2930318,51.65499005,1.229880715,94.08587473,1627.747127,1318.432127,155.5799105,1,69.48826042,378.18832,290.2518488,18.44821073,1,9.839045723,795.7328229,6.149403577,34.43666003,7.99422465,135.2868787,277.9530417,1.229880715,59.6492147,110.6892644,155.5799105,190.0165705,27.6723161,5.534463219,110.6892644,30.13207753,92.85599401,41.20100397,379.4182007,1,126.6777137,779.7443736,242.2865009,30.74701788,135.9018191,69.48826042,162.9591948,36.2814811,482.1132404,106.9996222,8.609165008,91.6261133,71.94802185,28.28725645,0
1,329.0416558,100.3640572,21.59732876,76.2258662,1,115.6092304,1483.228313,1419.706758,175.3194923,1,199.4576832,348.0981223,302.3626026,24.77340652,1,11.43387993,1224.695584,5.081724414,47.64116638,10.16344883,167.0616901,265.5201006,1,70.50892624,69.87371069,204.5394076,181.0364322,35.5720709,11.43387993,90.83582389,32.39599314,151.8165169,62.88633962,293.4695849,1,104.810566,781.9503442,219.7845809,21.59732876,130.8544037,5.716939965,163.8856123,38.74814865,455.4495506,92.106255,10.16344883,66.06241738,45.10030417,34.93685534,0
1,376.7395206,131.5598326,25.24885676,63.1221419,1,83.71989347,1093.674164,1457.124812,138.2042686,1,160.7953509,378.0684078,332.2217995,21.26219517,1.328887198,11.95998478,1572.073555,3.986661594,35.21551074,7.973323187,158.8020201,259.1330036,1,112.9554118,120.928735,269.0996576,219.2663876,33.22217995,13.95331558,107.639863,27.24218756,197.3397489,66.44435989,260.4618908,1.328887198,119.5998478,825.2389499,337.5373483,30.56440555,100.995427,126.2442838,199.9975233,61.1288111,400.6594902,87.04211146,7.973323187,63.1221419,64.4510291,97.00876544,0
1,296.3798077,136.2115052,17.79647806,73.23935202,1,189.6009394,1591.415827,1387.440809,199.1836583,1,152.6390234,419.5861943,288.8505285,18.48095799,1.368959851,15.74303829,766.6175165,4.106879553,43.1222353,13.68959851,123.8908665,264.2092512,1.368959851,65.71007284,70.50143232,156.061423,185.4940598,30.80159665,5.475839404,84.87551076,31.48607657,169.7510215,75.97727173,316.9142055,1,108.8323081,811.1087117,239.5679739,28.74815687,145.7942241,5.475839404,175.2268609,36.96191598,401.7897162,103.3564687,11.63615873,73.23935202,65.71007284,54.07391411,0
1,174.2429958,106.9719658,22.6074773,88.22430168,1,110.2803771,1353.140227,1157.392558,193.5420618,1,13.23364525,188.5794448,299.4112238,24.26168296,1,6.06542074,549.1962779,4.411215084,23.71028108,13.23364525,97.59813373,259.1588862,1,64.5140206,33.08411313,76.0934602,119.1028073,24.81308485,8.271028282,49.62616969,41.9065433,83.81308659,31.42990747,378.8130953,1.102803771,91.53271299,854.1215206,186.9252392,39.14953387,179.7570147,7.719626397,151.0841166,51.28037535,332.4953369,120.7570129,7.168224511,64.5140206,75.54205831,13.78504714,0
4.2375454,353.8350409,222.4711335,95.3447715,80.5133626,1,16.9501816,1127.187076,1557.297934,332.6473139,1,845.3903073,805.133626,1224.650621,65.6819537,1,50.8505448,9184.879654,31.7815905,2637.872011,14.8314089,292.3906326,207.6397246,1,362.3101317,2760.760828,1027.604759,510.6242207,59.3256356,23.3064997,1044.554941,14.8314089,7208.064725,1521.278799,118.6512712,1,266.9653602,620.8004011,222.4711335,27.5440451,16.9501816,7790.727218,163.1454979,169.501816,1014.892123,57.2068629,12.7126362,283.9155418,84.750908,23584.05892,0
1,268.7634906,134.3817453,19.29242878,78.50022747,1,160.9919919,1558.695195,1186.151742,177.623396,1,56.54677402,244.1490125,341.9416688,19.29242878,1,6.65256165,561.4762032,5.32204932,23.28396577,13.3051233,97.79265625,254.127855,1,60.53831101,55.88151786,87.81381378,164.3182727,17.29666029,5.987305485,75.83920281,30.60178359,25.94499043,9.978842475,315.3314222,1,87.81381378,877.4728816,205.564155,29.27127126,184.2759577,7.317817815,153.6741741,66.5256165,377.8655017,118.4155974,18.62717262,60.53831101,93.1358631,7.98307398,0
1,293.7160371,113.0077661,15.10242035,58.84736205,1,43.7449417,1638.872994,1120.182971,129.1517326,1,73.9497824,370.2696851,368.1865927,21.87247085,1,4.686958039,438.4909632,1.562319346,46.86958039,3.124638693,131.2348251,284.8628942,1.041546231,71.86668994,42.70339547,86.96911029,168.7304894,21.35169774,5.207731155,87.4898834,30.2048407,51.55653843,14.58164723,352.5633992,2.083092462,86.44833717,879.5857921,198.414557,32.80870628,126.5478671,45.82803416,168.7304894,56.24349647,575.4542926,100.5092113,9.894689194,56.24349647,67.1797319,19.26860527,0
1,394.8370289,111.985941,39.25280405,63.49718302,1,178.9466067,1728.277872,1174.120639,142.0027911,1,185.8735721,647.6712668,421.3903964,18.47190779,1,8.081459657,667.2976688,5.772471183,47.3342637,24.24437897,234.36233,294.3960304,1,88.89605622,51.95224065,132.7668372,226.2808704,24.24437897,8.081459657,128.1488603,28.86235592,53.10673489,16.16291931,232.0533416,1.154494237,115.4494237,734.2583345,279.3876053,36.94381557,96.97751588,51.95224065,208.9634568,63.49718302,488.3510621,94.66852741,3.46348271,63.49718302,51.95224065,25.39887321,0
1,282.2085909,124.9406455,23.59019181,65.52831057,1,138.0463076,1352.50433,1247.659033,182.6055588,1,124.0669347,317.1570232,338.1260826,27.95874584,1,8.737108076,1203.973493,3.494843231,34.0747215,9.610818884,135.4251752,283.9560125,1,64.65459977,78.63397269,115.3298266,176.4895831,31.45358908,3.494843231,107.4664293,30.57987827,143.2885725,47.18038361,316.2833124,1,138.0463076,868.4685428,180.8581372,24.46390261,145.0359941,16.60050535,148.5308373,55.91749169,430.7394282,110.0875618,13.97937292,80.3813943,64.65459977,18.34792696,0
1,473.9666121,101.0907809,29.8300665,55.51706821,1,255.2127912,1449.244064,1246.233889,158.265075,1,140.8642029,261.0130819,380.3333479,55.51706821,1,18.22948508,1184.087917,32.31590537,364.5897016,21.54393692,144.1786547,275.0995022,1,71.26071441,143.3500418,358.7894109,261.8416948,38.94480904,27.34422762,172.3514953,26.51561467,1080.511298,455.7371271,324.8162796,2.485838875,108.5482975,783.8678585,223.7254987,24.02977579,33.97313129,245.2694357,206.3246266,58.83152004,420.1067699,157.4364621,18.22948508,107.7196846,70.43210145,388.6194774,0
1,322.6732685,110.4407476,19.95917125,64.5346537,1,87.82035349,1476.313367,1331.276722,154.3509243,1,119.0897218,387.2079222,294.0651231,26.61222833,1,8.648974208,401.8446478,1,35.92650825,4.657139958,166.9917328,232.1916922,1,75.17954504,41.24895391,96.4693277,181.6284584,27.27753404,11.97550275,65.86526512,23.9510055,71.85301649,17.29794842,401.8446478,1.995917125,121.7509446,916.791266,277.4324804,31.934674,121.7509446,14.63672558,156.3468414,47.23670529,503.6364212,91.14688203,9.314279916,43.91017675,81.16729641,15.967337,0
1,254.279318,135.2059213,24.58289479,65.29831428,1,329.5644333,1455.000085,1111.607774,184.3717109,1,94.49050184,373.3527146,371.0480682,23.04646386,1,6.145723697,1120.058144,11.52323193,42.25185042,22.2782484,168.2391862,255.8157489,1,87.57656268,87.57656268,150.5702306,201.2724511,33.03326487,4.609292773,115.2323193,33.80148033,76.05333075,23.04646386,276.5575664,1,95.2587173,827.3680527,185.1399264,34.5696958,178.2259872,9.986801008,151.338446,55.31151327,409.4588413,99.86801008,9.986801008,76.82154621,71.44403798,23.81467933,0
1,791.9376109,282.834861,103.2962101,54.10753863,1,14.75660145,1025.5838,1222.338486,366.4556026,1,848.5045831,1045.259269,1399.417704,46.72923791,1,86.0801751,8221.886439,36.89150361,3010.346695,12.29716787,302.5103296,272.9971267,1,464.8329455,2319.245861,1797.845943,592.7234914,49.18867148,14.75660145,1328.09413,14.75660145,4114.63237,683.7225336,120.5122451,1,277.9159939,720.6140372,282.834861,22.13490217,31.97263647,8726.070321,179.5386509,218.8895881,1401.877137,61.48583936,7.378300723,332.0235325,68.86414008,41675.10192,0
1,379.7136999,121.3747604,36.74648708,70.15238443,1,118.0341706,1440.907706,1008.8581,133.6235894,1,162.5753671,412.0060673,427.5954861,44.54119647,1.113529912,15.58941876,672.5720666,14.47588885,4447.438467,14.47588885,145.8724184,238.2954011,1,83.51474337,143.6453586,301.7666061,233.8412814,25.61118797,20.04353841,141.4182988,24.49765806,3204.739086,1158.071108,289.517777,1.113529912,96.87710231,645.8473487,247.2036404,53.44943576,18.9300085,4734.729184,250.5442301,102.4447519,379.7136999,190.4136149,16.70294867,52.33590585,93.53651258,235984.8265,0
1,351.9983789,111.1573828,29.11264788,52.93208706,1,161.4428655,1363.001242,1701.766599,179.969096,1,206.4351395,391.6974442,272.6002483,15.87962612,1,15.87962612,2188.7418,5.293208706,22607.29438,18.52623047,142.916635,285.8332701,2.646604353,97.92436105,285.8332701,381.1110268,235.5477874,39.69906529,21.17283482,182.6157003,23.81943917,1196.265167,293.7730832,322.885731,2.646604353,129.6836133,791.3347015,201.1419308,26.46604353,15.87962612,107237.7618,209.0817439,89.98454799,386.4042355,116.4505915,10.58641741,82.04473494,55.57869141,387415.2384,0
